run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,elapsed_seconds
375,FOGAS,20000,0.7,60% optimal-eps / 40% random,60_40,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.2765747773841625,22.042445152066648
376,FOGAS,4000,0.0,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.9247899581275725,13.221735280007124
377,FOGAS,8000,0.0,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.943641550346715,13.533693092875183
378,FOGAS,12000,0.0,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.9181209952675045,15.105324481846765
379,FOGAS,16000,0.0,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.0143401481583436,18.586185012944043
380,FOGAS,20000,0.0,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.03428105929436,22.23483243607916
381,FOGAS,4000,0.1,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.9725068721279047,13.131095142103732
382,FOGAS,8000,0.1,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.119717347026209,13.536725244950503
383,FOGAS,12000,0.1,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.1256892805123337,15.13763522496447
384,FOGAS,16000,0.1,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.072193889848145,18.596449551871046
385,FOGAS,20000,0.1,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.9900799760148407,22.20976730599068
386,FOGAS,4000,0.3,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.7346135124710345,13.119768409989774
387,FOGAS,8000,0.3,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.5731003377213395,13.459908925928175
388,FOGAS,12000,0.3,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.51253500933984,15.192812070949003
389,FOGAS,16000,0.3,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.5603570758739638,18.604982782155275
390,FOGAS,20000,0.3,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.542370035848127,22.200026688864455
391,FOGAS,4000,0.5,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.186118155793157,13.110880066873506
392,FOGAS,8000,0.5,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.89712742283825,13.448784478008747
393,FOGAS,12000,0.5,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.025418892859237,15.132641486823559
394,FOGAS,16000,0.5,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.0805813690862465,18.568824452813715
395,FOGAS,20000,0.5,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.9870116857725897,22.16767598106526
396,FOGAS,4000,0.7,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.358245933992176,13.141787891974673
397,FOGAS,8000,0.7,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.685543504057938,13.47015597205609
398,FOGAS,12000,0.7,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),10.086568333896041,15.06545891216956
399,FOGAS,16000,0.7,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11.48784053862824,18.680222566006705
400,FOGAS,20000,0.7,40% optimal-eps / 60% random,40_60,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),12.209261003968926,22.02995054004714
401,FOGAS,4000,0.0,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.813626272115981,13.178854170022532
402,FOGAS,8000,0.0,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.720759876254711,13.54038792103529
403,FOGAS,12000,0.0,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.995766396857393,15.142168570077047
404,FOGAS,16000,0.0,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.705549667791342,18.700309918029234
405,FOGAS,20000,0.0,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.530379562619195,22.01805980107747
406,FOGAS,4000,0.1,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.207371119589901,13.152760432101786
407,FOGAS,8000,0.1,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.374968767397911,13.57062258082442
408,FOGAS,12000,0.1,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.606872520289912,15.11283227102831
409,FOGAS,16000,0.1,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.412119056202332,18.672198969870806
410,FOGAS,20000,0.1,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.50790588733915,22.034626505104825
411,FOGAS,4000,0.3,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.149498786654937,13.125581728992984
412,FOGAS,8000,0.3,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.120055128964808,13.457750699017197
413,FOGAS,12000,0.3,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.290236200377888,15.286478450987488
414,FOGAS,16000,0.3,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.033912756751286,18.537328876089305
415,FOGAS,20000,0.3,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),5.1142603044221575,21.998575781006366
416,FOGAS,4000,0.5,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),7.488420098424874,13.119321773992851
417,FOGAS,8000,0.5,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.152910304357072,13.446082561975345
418,FOGAS,12000,0.5,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.938121125863337,15.155753446975723
419,FOGAS,16000,0.5,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.801647377212911,18.531606232980266
420,FOGAS,20000,0.5,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6.639416492657068,22.03315334697254
421,FOGAS,4000,0.7,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),1787.3705428824787,13.187233936041594
422,FOGAS,8000,0.7,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),32.53031041152107,13.557889594929293
423,FOGAS,12000,0.7,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),26.45582595491608,15.26889549382031
424,FOGAS,16000,0.7,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),33.00684004860929,18.530982970027253
425,FOGAS,20000,0.7,20% optimal-eps / 80% random,20_80,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),29.442190079795058,22.0007541179657
426,FOGAS,4000,0.0,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11520.253852037293,13.168510265881196
427,FOGAS,8000,0.0,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6487.538550817491,13.471791778225452
428,FOGAS,12000,0.0,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),40.78687888870249,15.176141472067684
429,FOGAS,16000,0.0,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),38.71472711362762,18.50025976379402
430,FOGAS,20000,0.0,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),47.11680442706862,21.98313844599761
431,FOGAS,4000,0.1,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11520.253852037293,13.10852820891887
432,FOGAS,8000,0.1,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6487.538550817491,13.594158532796428
433,FOGAS,12000,0.1,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),40.78687888870249,15.135382410138845
434,FOGAS,16000,0.1,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),38.71472711362762,18.543694803956896
435,FOGAS,20000,0.1,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),47.11680442706862,22.00919993291609
436,FOGAS,4000,0.3,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11520.253852037293,13.23206873680465
437,FOGAS,8000,0.3,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6487.538550817491,13.702565440908074
438,FOGAS,12000,0.3,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),40.78687888870249,15.130387040087953
439,FOGAS,16000,0.3,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),38.71472711362762,18.550792115041986
440,FOGAS,20000,0.3,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),47.11680442706862,22.01285533583723
441,FOGAS,4000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),11520.253852037293,13.190319690154865
442,FOGAS,8000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),6487.538550817491,13.722028941148892
443,FOGAS,12000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),40.78687888870249,15.144458349095657
444,FOGAS,16000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),38.71472711362762,18.555569834075868
