rho,seed,T,alpha,eta,theta_lambda,theta_lr,theta_inner_steps,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,dataset_path,problem,gamma,intended_prob,num_trajectories,max_steps,checkpoint_count,device,status,error,step,checkpoint_idx,solver_avg_reward,solver_success_rate,greedy_avg_reward,greedy_success_rate,total_loss,policy_objective,beta_objective,q_objective,theta_norm,policy_grad_norm,beta_grad_norm,theta_grad_norm,train_elapsed_seconds,elapsed_seconds,run_idx
5.0,46,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2700,18,-0.13735000000000006,0.89,0.04040000000000009,0.94,-2.12073138251462,-3.817474401196587,0.5792674160471556,-2.1291483258831567,103.22595817092325,0.0055455916546589875,0.39526137506541914,0.037719755919021755,19.907728890015278,22.14282082999125,35
5.0,46,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2850,19,-0.18660000000000007,0.89,0.04040000000000009,0.94,-2.187975046223418,-4.182926949674936,0.6620236692533364,-2.1961500592908156,108.73634407386328,0.011068211535971479,0.43444090834776683,0.03652450432984355,19.907728890015278,22.249481245991774,35
5.0,46,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,3000,20,-0.17605000000000012,0.9,0.04040000000000009,0.94,-2.2404304844443788,-4.586450500053851,0.7595681453984054,-2.248728765535462,115.37402829690645,0.010231044620635635,0.4649287122116469,0.03544650869638884,19.907728890015278,22.356525952985976,35
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,150,1,-2.0406000000000004,0.0,-2.0000000000000004,0.0,-0.14848327735947908,-0.14979850625216157,0.0015166620542483853,-0.14971190002563112,9.45544225651523,0.0002834745555712985,0.03981695851584554,0.04998542936310391,19.855372216028627,20.049406822014134,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,300,2,-2.0213000000000005,0.0,-2.00565,0.0,-0.2971755701134897,-0.29943302567844843,0.0028243086805635692,-0.3002470635989391,17.23937891790385,0.0006733808688175139,0.048420106720264415,0.04994481002491017,19.855372216028627,20.22598943999037,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,450,3,-2.0233500000000006,0.02,-1.7978000000000003,0.0,-0.44546721478610435,-0.4502006119114018,0.004532603311889318,-0.4495866244499706,25.98938027203542,0.00015325323192510236,0.11312067434839543,0.049854999146097694,19.855372216028627,20.362245975993574,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,600,4,-1.8997000000000008,0.11,-0.036199999999999954,0.9,-0.5929693907619303,-0.6037845799850114,0.007030366476138955,-0.5981077644216668,34.599968252769614,0.001010751675385831,0.07839686216958441,0.04967331029172199,19.855372216028627,20.4949187010061,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,750,5,-1.5718000000000003,0.29,-0.03709999999999995,0.9,-0.7381446702408245,-0.761396640627847,0.011855025840853175,-0.743774929741323,40.41207357780485,0.001003410948872678,0.14626681161721894,0.04939257182941888,19.855372216028627,20.623124329023995,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,900,6,-1.4139000000000008,0.35,-0.03664999999999995,0.9,-0.8797762205019132,-0.9172729293990862,0.020223414009849044,-0.8857785236289526,45.23687016616923,0.0020400269093004803,0.138206188551329,0.04903728817943339,19.855372216028627,20.75232736504404,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1050,7,-1.2762000000000002,0.43,-0.02259999999999991,0.91,-1.0175526551641778,-1.0799645776533164,0.032446917224710346,-1.0237094382349405,49.240599829283084,0.0018893634121250975,0.19225759337742102,0.04858151970086393,19.855372216028627,20.872384963033255,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1200,8,-1.0031000000000003,0.57,0.049300000000000094,0.94,-1.1511062511369592,-1.2477464890036027,0.04889325840871094,-1.157275985597357,53.46415945238478,0.002442762197890533,0.18383752274986426,0.04799827303729812,19.855372216028627,20.98917778400937,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1350,9,-0.5985500000000001,0.73,0.049300000000000094,0.94,-1.2807384932356685,-1.431677260228865,0.06926095260845341,-1.2869026429267718,56.51617716401442,0.002716850638103931,0.23582861465722468,0.04740190656088966,19.855372216028627,21.100993213010952,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1500,10,-0.5395000000000002,0.74,0.049300000000000094,0.94,-1.406514215095663,-1.619459797474966,0.09348516613676995,-1.4126145982519736,60.76816513838266,0.0033465976089382043,0.22668761850332705,0.04672332866925676,19.855372216028627,21.212612689996604,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1650,11,-0.32920000000000016,0.81,0.049300000000000094,0.94,-1.5287414766126841,-1.8262549655081677,0.12125783908157238,-1.5345625487442611,65.86058900291671,0.0020046650826314014,0.2605077919993292,0.04606063235210497,19.855372216028627,21.321239361015614,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1800,12,-0.30875000000000014,0.83,0.049300000000000094,0.94,-1.6464016783279558,-2.046376939880248,0.1535975709401238,-1.6522768452422822,70.05140730212966,0.002145800014959413,0.28474608485935016,0.04540186221432483,19.855372216028627,21.42925375699997,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1950,13,-0.22340000000000015,0.88,0.049300000000000094,0.94,-1.761967460843048,-2.2691813441144215,0.1880317211669857,-1.7675445293821663,75.6869436835498,0.00398171892162392,0.288303728212662,0.04470485700784769,19.855372216028627,21.53636093600653,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2100,14,-0.2425000000000002,0.87,0.049300000000000094,0.94,-1.874097956091089,-2.507950391807964,0.2259011576951219,-1.8794511295027945,81.65636987632618,0.0023364551865916266,0.323093384884529,0.043991841524601547,19.855372216028627,21.643126301991288,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2250,15,-0.16180000000000005,0.91,0.049300000000000094,0.94,-1.9812665981370372,-2.7586742409297127,0.26873244636198756,-1.9865153339345147,87.45291216780359,0.004207665838609699,0.35087391755633396,0.04322708143083504,19.855372216028627,21.752033715019934,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2400,16,-0.20120000000000007,0.89,0.049300000000000094,0.94,-2.0874121351420207,-3.0166320130730337,0.31258683876383553,-2.0925548330301766,93.40478631341178,0.005912269978696428,0.35042932807591687,0.04246210208531469,19.855372216028627,21.857562191027682,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2550,17,-0.1892500000000001,0.91,0.049300000000000094,0.94,-2.187122082389201,-3.2927023072694603,0.3628768195145866,-2.191851865435318,100.3338530308946,0.004250798164232617,0.372822297541128,0.0418108844698383,19.855372216028627,21.963903443014715,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2700,18,-0.20785000000000015,0.91,0.049300000000000094,0.94,-2.2865975035985535,-3.575543780238756,0.41340132481417174,-2.29128432934521,105.68194898664765,0.0058735647513785925,0.41315727528607515,0.041042922785092355,19.855372216028627,22.070103224017657,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2850,19,-0.1566000000000001,0.91,0.049300000000000094,0.94,-2.3804086969201217,-3.867955910416056,0.4695900562065096,-2.3853497057108686,111.65959999309865,0.005484784058126364,0.4163370246222071,0.04022145371037589,19.855372216028627,22.174435419030488,36
10.0,42,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,3000,20,-0.1602500000000001,0.91,0.049300000000000094,0.94,-2.4713211637022203,-4.167703944055159,0.5286775125153517,-2.4759492241277825,118.57989087923502,0.007533279274218279,0.4303913772572143,0.039449443990943724,19.855372216028627,22.279343508009333,36
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,150,1,-2.0406000000000004,0.0,-2.0000000000000004,0.0,-0.14848327735947908,-0.14979850625216157,0.0015166620542483853,-0.14971190002563112,9.45544225651523,0.0002834745555712985,0.03981695851584554,0.04998542936310391,21.56783852301305,21.761028621986043,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,300,2,-2.0213000000000005,0.0,-2.00565,0.0,-0.2971755701134897,-0.29943302567844843,0.0028243086805635692,-0.3002470635989391,17.23937891790385,0.0006733808688175139,0.048420106720264415,0.04994481002491017,21.56783852301305,21.9399246199755,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,450,3,-2.0233500000000006,0.02,-1.7998000000000005,0.0,-0.44546721478610435,-0.4502006119114018,0.004532603311889318,-0.4495866244499706,25.98938027203542,0.00015325323192510236,0.11312067434839543,0.049854999146097694,21.56783852301305,22.075299287971575,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,600,4,-1.8997000000000006,0.11,-0.04609999999999995,0.9,-0.5929693907619303,-0.6037845799850114,0.007030366476138955,-0.5981077644216668,34.599968252769614,0.001010751675385831,0.07839686216958441,0.04967331029172199,21.56783852301305,22.207129226007964,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,750,5,-1.5718000000000005,0.29,-0.04699999999999995,0.9,-0.7381446702408245,-0.761396640627847,0.011855025840853175,-0.743774929741323,40.41207357780485,0.001003410948872678,0.14626681161721894,0.04939257182941888,21.56783852301305,22.33481547998963,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,900,6,-1.413900000000001,0.35,-0.04654999999999995,0.9,-0.8797762205019132,-0.9172729293990862,0.020223414009849044,-0.8857785236289526,45.23687016616923,0.0020400269093004803,0.138206188551329,0.04903728817943339,21.56783852301305,22.458891802001745,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1050,7,-1.2762000000000002,0.43,-0.03249999999999992,0.91,-1.0175526551641778,-1.0799645776533164,0.032446917224710346,-1.0237094382349405,49.240599829283084,0.0018893634121250975,0.19225759337742102,0.04858151970086393,21.56783852301305,22.579138642002363,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1200,8,-0.9994000000000004,0.57,0.039400000000000095,0.94,-1.1511062511369592,-1.2477464890036027,0.04889325840871094,-1.157275985597357,53.46415945238478,0.002442762197890533,0.18383752274986426,0.04799827303729812,21.56783852301305,22.694701501983218,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1350,9,-0.6127500000000002,0.72,0.039400000000000095,0.94,-1.2807384932356685,-1.431677260228865,0.06926095260845341,-1.2869026429267718,56.51617716401442,0.002716850638103931,0.23582861465722468,0.04740190656088966,21.56783852301305,22.805623224005103,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1500,10,-0.5537000000000003,0.73,0.039400000000000095,0.94,-1.406514215095663,-1.619459797474966,0.09348516613676995,-1.4126145982519736,60.76816513838266,0.0033465976089382043,0.22668761850332705,0.04672332866925676,21.56783852301305,22.920877670985647,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1650,11,-0.35700000000000015,0.8,0.039400000000000095,0.94,-1.5287414766126841,-1.8262549655081677,0.12125783908157238,-1.5345625487442611,65.86058900291671,0.0020046650826314014,0.2605077919993292,0.04606063235210497,21.56783852301305,23.02911740000127,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1800,12,-0.3365500000000001,0.82,0.039400000000000095,0.94,-1.6464016783279558,-2.046376939880248,0.1535975709401238,-1.6522768452422822,70.05140730212966,0.002145800014959413,0.28474608485935016,0.04540186221432483,21.56783852301305,23.136616281990428,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,1950,13,-0.25120000000000015,0.87,0.039400000000000095,0.94,-1.761967460843048,-2.2691813441144215,0.1880317211669857,-1.7675445293821663,75.6869436835498,0.00398171892162392,0.288303728212662,0.04470485700784769,21.56783852301305,23.243255876004696,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2100,14,-0.27030000000000015,0.86,0.039400000000000095,0.94,-1.874097956091089,-2.507950391807964,0.2259011576951219,-1.8794511295027945,81.65636987632618,0.0023364551865916266,0.323093384884529,0.043991841524601547,21.56783852301305,23.350035491981544,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2250,15,-0.18960000000000007,0.9,0.039400000000000095,0.94,-1.9812665981370372,-2.7586742409297127,0.26873244636198756,-1.9865153339345147,87.45291216780359,0.004207665838609699,0.35087391755633396,0.04322708143083504,21.56783852301305,23.45504799298942,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2400,16,-0.22900000000000012,0.88,0.039400000000000095,0.94,-2.0874121351420207,-3.0166320130730337,0.31258683876383553,-2.0925548330301766,93.40478631341178,0.005912269978696428,0.35042932807591687,0.04246210208531469,21.56783852301305,23.560530047980137,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2550,17,-0.21705000000000013,0.9,0.039400000000000095,0.94,-2.187122082389201,-3.2927023072694603,0.3628768195145866,-2.191851865435318,100.3338530308946,0.004250798164232617,0.372822297541128,0.0418108844698383,21.56783852301305,23.667211111984216,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2700,18,-0.23565000000000016,0.9,0.039400000000000095,0.94,-2.2865975035985535,-3.575543780238756,0.41340132481417174,-2.29128432934521,105.68194898664765,0.0058735647513785925,0.41315727528607515,0.041042922785092355,21.56783852301305,23.77410812996095,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,2850,19,-0.1844000000000001,0.9,0.039400000000000095,0.94,-2.3804086969201217,-3.867955910416056,0.4695900562065096,-2.3853497057108686,111.65959999309865,0.005484784058126364,0.4163370246222071,0.04022145371037589,21.56783852301305,23.88355461799074,37
10.0,43,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,3000,20,-0.18805000000000008,0.9,0.039400000000000095,0.94,-2.4713211637022203,-4.167703944055159,0.5286775125153517,-2.4759492241277825,118.57989087923502,0.007533279274218279,0.4303913772572143,0.039449443990943724,21.56783852301305,23.98869664996164,37
10.0,44,3000,0.001,0.0001,3e-07,0.001,10,fogas_full,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,stochastic,0.9,0.8,100,20,20,cpu,ok,,150,1,-2.0406000000000004,0.0,-2.0000000000000004,0.0,-0.14848327735947908,-0.14979850625216157,0.0015166620542483853,-0.14971190002563112,9.45544225651523,0.0002834745555712985,0.03981695851584554,0.04998542936310391,22.881016913976055,23.083940984972287,38
