run_idx,status,error,elapsed_seconds,device,torch_threads,seed,dataset_size,epsilon,proportions,proportion_key,reset_mode,reset_support_size,extra_terminal_steps,collection_max_steps,intended_prob,fogas_T,fogas_alpha,fogas_eta,fogas_rho,fogas_D_theta,fogas_beta,coverage_beta,feature_coverage,unique_states,unique_state_actions,state_coverage_ratio,state_action_coverage_ratio,goal_transitions,pit_transitions,terminal_transitions,missing_nonwall_nonterminal_states,observed_goal_reachable,observed_goal_shortest_steps,reward_mean,reward_min,reward_max,planner_policy_return,planner_v_x0,planner_success_rate_50,planner_success_rate_100,planner_success_rate_200,planner_avg_return_50,planner_avg_return_100,planner_avg_return_200,greedy_success_rate_50,greedy_success_rate_100,greedy_success_rate_200,greedy_avg_return_50,greedy_policy_return,greedy_v_x0,greedy_v_gap,greedy_on_data_quality,solver_success_rate_50,solver_success_rate_100,solver_success_rate_200,solver_avg_return_50,solver_policy_return,solver_v_x0,solver_v_gap,solver_on_data_quality,final_lambda_norm,final_theta_bar_norm
615,ok,,31.816395950037986,cuda:6,1,42,12000,0.05,20% optimal-eps / 80% random,20_80,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,14.241561525848043,72,288,0.72,0.72,224,937,1161,0,True,24,-0.18355208333333334,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.39,0.5,0.5,-1.1386021921890186,-0.11446354951020267,-1.144635495102027,0.1565211428051212,0.2720088320089573,0.1,0.34,0.36,-1.0736749706420268,-0.10879463974970509,-1.0879463974970511,0.06271866936163337,0.23376980806155384,0.1548875026902604,491944.6354614613
644,ok,,33.427185776876286,cuda:3,1,42,8000,1.0,20% optimal-eps / 80% random,20_80,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,92.87882054313296,72,288,0.72,0.72,108,794,902,0,True,24,-0.20714624999999998,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.36,0.69,0.78,-1.077926612039222,-0.10950042183181087,-1.095004218318109,0.09613420184388993,0.2603946563620676,0.11,0.45,0.57,-1.064514223726207,-0.1085352723648239,-1.0853527236482392,0.04854270385134347,0.23180734345710258,0.14587904688443662,473447.02031638403
645,ok,,34.52269779983908,cuda:4,1,42,12000,1.0,20% optimal-eps / 80% random,20_80,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,107.66736716827096,72,288,0.72,0.72,140,1261,1401,0,True,24,-0.21653374999999997,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.35,0.67,0.76,-1.0735993862764308,-0.10949724417892855,-1.0949724417892857,0.09610187694394745,0.2368554861529256,0.14,0.47,0.58,-1.0667394941225998,-0.10951667766237567,-1.095166776623757,0.053889491204354024,0.20933078932251467,0.1463079031315791,485986.3684015368
3554,ok,,29.662399161141366,cuda:1,1,42,8000,0.3,20% optimal-eps / 80% random,20_80,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,21.880121269243677,72,287,0.72,0.7175,124,508,632,0,True,24,-0.17077499999999998,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.34,0.49,0.49,-1.1459471462524644,-0.11504676717410467,-1.150467671741047,0.15884427318230573,0.2900467341822694,0.04,0.25,0.28,-1.0923439975508942,-0.10966421434701194,-1.0966421434701197,0.06030163820734063,0.23388998961442106,0.1537934352833586,483995.2851500472
620,ok,,30.39259285503067,cuda:3,1,42,12000,0.1,20% optimal-eps / 80% random,20_80,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,22.591677473228447,72,288,0.72,0.72,204,881,1085,0,True,24,-0.18134291666666666,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.33,0.37,0.37,-1.1702115533554938,-0.11668422284735713,-1.1668422284735716,0.1881554589433269,0.3328762906163287,0.08,0.32,0.34,-1.0602769315123093,-0.10767992800239891,-1.0767992800239894,0.05456044670527324,0.2691057338925071,0.1586580320101829,484104.8094881701
2230,ok,,34.721947635058314,cuda:5,1,42,12000,1.0,50% optimal-eps / 50% random,50_50,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,95.4658608982992,67,256,0.67,0.64,4,1084,1088,5,True,24,-0.1974908333333333,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.32,0.49,0.52,-1.1006200832459867,-0.11102985701103851,-1.1102985701103854,0.11381230444128017,0.2545766418233061,0.14,0.31,0.42,-1.087422459465375,-0.10951982491638143,-1.0951982491638146,0.057889837713633416,0.21594700617356152,0.14885582996020288,455761.16043069464
1457,ok,,31.790691572939977,cuda:0,1,42,2000,1.0,80% optimal-eps / 20% random,80_20,x0_20_uniform_80,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,315.6251116412039,72,283,0.72,0.7075,16,249,265,0,True,24,-0.23905249999999995,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.31,0.63,0.71,-1.0782371624929565,-0.10845499115582798,-1.08454991155828,0.09407251486811712,0.21524832248631007,0.1,0.46,0.55,-1.0676685600282005,-0.10840848157861224,-1.0840848157861227,0.04630804687198467,0.20417015451347859,0.14396899068593844,479659.8627732091
3485,ok,,29.588596136076376,cuda:4,1,42,12000,0.7,60% optimal-eps / 40% random,60_40,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,29.92864314880698,72,288,0.72,0.72,156,713,869,0,True,24,-0.16347625,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.3,0.34,0.34,-1.2079399913115654,-0.12035399101063876,-1.203539910106388,0.22011209761301842,0.3223914833381479,0.15,0.37,0.37,-1.1113852905215342,-0.11121572792604935,-1.1121572792604937,0.10390903793643369,0.26181175155059744,0.15906340541045938,496543.1335274007
3484,ok,,28.061627155169845,cuda:3,1,42,8000,0.7,60% optimal-eps / 40% random,60_40,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,24.028249592413218,72,288,0.72,0.72,108,504,612,0,True,24,-0.1649175,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.3,0.34,0.34,-1.2079399913115654,-0.12040391627637596,-1.2040391627637599,0.22029316179993527,0.3933889681854527,0.14,0.34,0.34,-1.110505843085102,-0.11149045097845726,-1.114904509784573,0.10037036054724136,0.3422559905609536,0.16029002001397893,480897.3121122169
3539,ok,,27.61707222298719,cuda:2,1,42,8000,0.05,20% optimal-eps / 80% random,20_80,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,12.785421475298932,72,287,0.72,0.7175,76,585,661,0,True,24,-0.179123125,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.3,0.33,0.34,-1.1698450188589207,-0.11981983408522912,-1.1981983408522914,0.2059220454722303,0.600044301210214,0.12,0.31,0.33,-1.128374668164065,-0.11511952623911859,-1.151195262391186,0.0837371062375951,0.5535815697572983,0.1480836448843151,472069.4245172259
3543,ok,,29.982306176098064,cuda:6,1,42,4000,0.1,20% optimal-eps / 80% random,20_80,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,13.325782656732372,72,282,0.72,0.705,44,296,340,0,True,24,-0.17463125,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.29,0.37,0.37,-1.1942082088353487,-0.11794084754218893,-1.1794084754218896,0.19381975671139454,0.4534743651427061,0.17,0.24,0.26,-1.112161613350365,-0.11365347274850235,-1.1365347274850237,0.1278243968996362,0.4264165650399014,0.15459635149940248,482187.5016698769
3565,ok,,40.53218192909844,cuda:4,1,42,12000,0.7,20% optimal-eps / 80% random,20_80,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,51.6564094251057,72,288,0.72,0.72,120,869,989,0,True,24,-0.18216791666666665,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.25,0.36,0.38,-1.1607418825998854,-0.11757416261551894,-1.1757416261551896,0.1809135835053026,0.43830840988734815,0.09,0.39,0.43,-1.0764319359831023,-0.11144098367907089,-1.1144098367907092,0.05589429089740737,0.33669438521316675,0.15244196572671467,469714.9680061838
2255,ok,,32.30465583805926,cuda:6,1,42,12000,0.3,20% optimal-eps / 80% random,20_80,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,22.753707387270904,65,246,0.65,0.615,28,753,781,7,True,24,-0.17062249999999998,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.24,0.36,0.39,-1.1453271498247208,-0.11531360618426902,-1.1531360618426905,0.16948920277236126,0.5390773107051968,0.02,0.23,0.3,-1.0748028912940626,-0.10953337476631932,-1.0953337476631935,0.05485092426621844,0.47027405888466295,0.15490553236296883,456270.03747712786
2254,ok,,30.60062379599549,cuda:5,1,42,8000,0.3,20% optimal-eps / 80% random,20_80,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,20.809162144905244,62,232,0.62,0.58,12,500,512,10,True,24,-0.16880875,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.23,0.39,0.43,-1.1087314499532812,-0.11155240598781488,-1.115524059878149,0.1260064212653228,0.5089046326360084,0.09,0.35,0.44,-1.0774378543765168,-0.1095037151321736,-1.0950371513217363,0.04557107370214919,0.4740043768310802,0.16347635347949738,441081.3987235988
1539,ok,,31.819696177029982,cuda:2,1,42,8000,1.0,60% optimal-eps / 40% random,60_40,x0_20_uniform_80,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,45.522565407653936,72,288,0.72,0.72,64,689,753,0,True,24,-0.19796999999999998,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.22,0.34,0.36,-1.1690535556397328,-0.11671091140910969,-1.1671091140910972,0.18179389760821757,0.3180701008356906,0.04,0.27,0.3,-1.0556873527466848,-0.10772893153778453,-1.0772893153778456,0.04696055046700268,0.2190510168700974,0.15430063793325163,451063.7431585995
648,ok,,35.01096645905636,cuda:7,1,42,4000,0.0,0% optimal-eps / 100% random,0_100,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,139.53152220889348,72,288,0.72,0.72,60,444,504,0,True,24,-0.21706124999999998,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.21,0.37,0.43,-1.0542156437022563,-0.10704358294668626,-1.0704358294668628,0.07666725611025497,0.16597288086553894,0.12,0.49,0.59,-1.0551362064598355,-0.10590568704759455,-1.0590568704759458,0.02850206352990145,0.13607416016593313,0.15897476268041028,504650.0871502373
3564,ok,,29.41579902311787,cuda:3,1,42,8000,0.7,20% optimal-eps / 80% random,20_80,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,47.883863162724786,72,288,0.72,0.72,60,544,604,0,True,24,-0.18130687499999998,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.19,0.34,0.36,-1.1679301173389758,-0.11677811868517336,-1.1677811868517338,0.17974324682506976,0.3691334242386156,0.08,0.31,0.39,-1.0722808306755733,-0.11084385893726002,-1.1084385893726005,0.05552168303293915,0.30243379554430033,0.1528803777768148,474109.49796113424
3326,ok,,33.5538873760961,cuda:5,1,42,1000,1.0,95% optimal-eps / 5% random,95_5,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,158.85739808346094,63,212,0.63,0.53,4,113,117,9,True,24,-0.22609499999999996,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.19,0.46,0.71,-1.0775054952309537,-0.10844301142473182,-1.0844301142473185,0.09559120447497634,0.23454027824503523,0.06,0.31,0.49,-1.0613287378215437,-0.10819175777466043,-1.0819175777466046,0.08699387522513695,0.31802522366287345,0.16942218378557333,495277.023390221
609,ok,,28.377006195951253,cuda:0,1,42,8000,0.0,20% optimal-eps / 80% random,20_80,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,12.661720221320051,72,288,0.72,0.72,108,562,670,0,True,24,-0.18314875,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.19,0.33,0.37,-1.1943073236715827,-0.11952591804259383,-1.1952591804259385,0.22100020347030855,0.4309494835304332,0.06,0.29,0.37,-1.0851296430214505,-0.11255386641722517,-1.125538664172252,0.07817730859920628,0.36051918193592386,0.1561804964433955,499147.4630561688
524,ok,,34.95905818999745,cuda:3,1,42,8000,1.0,70% optimal-eps / 30% random,70_30,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,137.48204921610207,72,288,0.72,0.72,96,920,1016,0,True,24,-0.22029812499999998,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.18,0.32,0.5,-1.083341152940047,-0.1110400585195785,-1.1104005851957852,0.11697169029357499,0.34316775356432017,0.04,0.27,0.49,-1.064393323674616,-0.10981587733216598,-1.09815877332166,0.04838775272311771,0.3024264589497678,0.14269951408394735,483439.6487558969
3572,ok,,32.04720997507684,cuda:3,1,42,2000,0.0,0% optimal-eps / 100% random,0_100,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,99.02830869101696,72,268,0.72,0.67,12,232,244,0,True,24,-0.22354249999999995,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.17,0.55,0.72,-1.0834402711603195,-0.10818893024782758,-1.081889302478276,0.06675577096061248,0.6800521697958972,0.11,0.53,0.62,-1.105643167084211,-0.11027181760527713,-1.1027181760527716,0.0630513630351819,0.6419591419168792,0.1628622611169834,472668.5568853134
437,ok,,31.80009851208888,cuda:4,1,42,2000,0.7,90% optimal-eps / 10% random,90_10,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,18.093560998585072,71,255,0.71,0.6375,56,92,148,1,True,24,-0.14251750000000002,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.16,0.57,0.76,-1.0265491068062156,-0.1031205730433344,-1.0312057304333442,0.03342980439527225,0.26527072670628477,0.34,0.65,0.66,-1.0310788734664615,-0.1028376407440634,-1.0283764074406343,0.025317675957848576,0.23255908374219494,0.18116873879644962,468534.87469617586
3362,ok,,29.38376307906583,cuda:1,1,42,2000,0.7,90% optimal-eps / 10% random,90_10,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,35.49616845883102,72,270,0.72,0.675,44,93,137,0,True,24,-0.1474975,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.16,0.51,0.59,-1.072320857294755,-0.11264331755897128,-1.126433175589713,0.09308008711043711,1.4854672593808251,0.24,0.41,0.42,-1.1574883631623774,-0.12016344628951404,-1.2016344628951408,0.09932575593747245,1.4134122245782323,0.15560174382041086,470009.4562283742
2263,ok,,34.41568413795903,cuda:6,1,42,4000,0.7,20% optimal-eps / 80% random,20_80,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,41.3661507149,63,231,0.63,0.5775,0,326,326,8,False,nan,-0.20122124999999996,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.16,0.39,0.5,-1.0868974499847055,-0.10933821428707166,-1.0933821428707169,0.10533824104210765,0.24176333558538143,0.12,0.52,0.56,-1.0587731775272717,-0.10691275984759963,-1.0691275984759965,0.046808560343959346,0.186455306652916,0.1624772135649795,464127.94623341586
2215,ok,,34.96964861196466,cuda:6,1,42,12000,0.3,50% optimal-eps / 50% random,50_50,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,8.506634133364768,65,242,0.65,0.605,56,449,505,7,True,24,-0.14313625000000002,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.16,0.5,0.71,-1.0856903431685145,-0.11003834220804982,-1.1003834220804984,0.10492111034783734,0.19143555786112276,0.11,0.41,0.49,-1.0831885683953448,-0.10966550299045115,-1.0966550299045117,0.06905364634352358,0.1821001215893892,0.14924539828646669,410860.818947455
2178,ok,,29.15244063688442,cuda:1,1,42,4000,0.5,60% optimal-eps / 40% random,60_40,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,9.20507610493961,66,239,0.66,0.5975,32,172,204,6,True,24,-0.14392375,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.15,0.36,0.37,-1.2080554802530843,-0.12143202124896836,-1.214320212489684,0.23600097840135298,0.3328479849005743,0.09,0.33,0.35,-1.1159871668821328,-0.11222222208495802,-1.1222222208495805,0.1079171411066638,0.27210385792265795,0.16298830650075982,400536.3778270533
3364,ok,,29.698990430915728,cuda:3,1,42,8000,0.7,90% optimal-eps / 10% random,90_10,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,22.377846268631597,72,287,0.72,0.7175,116,317,433,0,True,24,-0.13893625,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.15,0.29,0.31,-1.2050928218039438,-0.11891567389576996,-1.1891567389576998,0.20108562073395753,0.5804548226964312,0.04,0.2,0.22,-1.1449189141385616,-0.1143395079212375,-1.1433950792123753,0.09613440852343692,0.556882002562251,0.15970945422652894,483063.2559304598
643,ok,,35.75809331308119,cuda:2,1,42,4000,1.0,20% optimal-eps / 80% random,20_80,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,99.76429762143313,72,287,0.72,0.7175,60,400,460,0,True,24,-0.20738624999999997,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.13,0.44,0.75,-1.02758678436196,-0.10461956364250972,-1.0461956364250975,0.039700695149129925,0.29773436377767015,0.05,0.35,0.56,-1.0602317525330398,-0.11003588107170711,-1.1003588107170714,0.04547435917386909,0.29258240778840694,0.14839968335867246,483084.93602906534
2179,ok,,29.262446522945538,cuda:2,1,42,8000,0.5,60% optimal-eps / 40% random,60_40,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,12.198957280889033,66,249,0.66,0.6225,64,292,356,6,True,24,-0.13899125,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.12,0.33,0.34,-1.1990065144917168,-0.12107117509708207,-1.210711750970821,0.23203299954860374,0.3291951504753129,0.04,0.35,0.38,-1.0983747250407274,-0.11030639008377072,-1.1030639008377074,0.0937091764608905,0.2945077438391148,0.1654065433334094,410303.49129002733
1990,ok,,35.11104088299908,cuda:5,1,42,12000,1.0,100% optimal-eps / 0% random,100_0,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,95.1512635916903,63,240,0.63,0.6,8,1100,1108,9,True,24,-0.20704374999999997,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.11,0.41,0.52,-1.0896684655430604,-0.11054293348836032,-1.1054293348836035,0.11078597184591057,0.2357838862878306,0.04,0.38,0.48,-1.0511832469265152,-0.10763535044072371,-1.0763535044072374,0.043502033980762654,0.1874991192328488,0.15339506367776817,456923.6956634996
365,ok,,39.281178378965706,cuda:4,1,42,12000,1.0,100% optimal-eps / 0% random,100_0,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,106.60984053661156,72,288,0.72,0.72,160,1203,1363,0,True,24,-0.21124083333333332,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.11,0.18,0.28,-1.1008744546819451,-0.11181169341179276,-1.1181169341179278,0.12282466494723891,0.23606278456997942,0.04,0.11,0.18,-1.0823937374222523,-0.10980184291246521,-1.0980184291246524,0.06341234358864305,0.19844454001894138,0.1489505338438652,482769.72190953174
364,ok,,36.507619257085025,cuda:3,1,42,8000,1.0,100% optimal-eps / 0% random,100_0,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,99.98385397351953,72,288,0.72,0.72,80,783,863,0,True,24,-0.21286687499999996,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.11,0.18,0.27,-1.0947797394796226,-0.11115375573884553,-1.1115375573884556,0.11521777978053,0.22116461069307733,0.04,0.11,0.18,-1.0717980887398983,-0.1094863730920183,-1.0948637309201832,0.057980558273871975,0.19424682267696736,0.14971701841679116,477431.78445767093
2965,ok,,39.00118171796203,cuda:4,1,42,12000,1.0,100% optimal-eps / 0% random,100_0,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,29.767687601899375,72,288,0.72,0.72,56,731,787,0,True,24,-0.16860125,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.11,0.18,0.27,-1.099425142504708,-0.11074481602229229,-1.1074481602229231,0.11898687801794279,0.27298756437930216,0.03,0.1,0.22,-1.0707095847145862,-0.10860791111934968,-1.086079111193497,0.054168443258571355,0.27641339434244766,0.1660671826123388,418292.73029613675
1537,ok,,29.04707798990421,cuda:0,1,42,2000,1.0,60% optimal-eps / 40% random,60_40,x0_20_uniform_80,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,91.27374683274145,71,267,0.71,0.6675,4,217,221,1,True,24,-0.22700499999999996,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.11,0.37,0.44,-1.1458766941341931,-0.1176177782810783,-1.1761777828107833,0.18618535771355157,0.5523388881109202,0.01,0.17,0.29,-1.0826494902847903,-0.11067034196067883,-1.1067034196067886,0.05647605077346675,0.49474683320104923,0.15291650656533307,449096.64973377803
622,ok,,33.966688982909545,cuda:5,1,42,2000,0.2,20% optimal-eps / 80% random,20_80,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,9.872377547695208,72,262,0.72,0.655,24,156,180,0,True,24,-0.19096999999999997,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.1,0.24,0.29,-1.1409809587233748,-0.11645533579710976,-1.1645533579710978,0.17767187621819838,0.49585425585514636,0.04,0.34,0.42,-1.0626292717832222,-0.10795468361737989,-1.0795468361737992,0.0635889587679483,0.4571895257344158,0.1674490984715028,419029.0904042855
3084,ok,,46.25851055094972,cuda:3,1,42,8000,1.0,80% optimal-eps / 20% random,80_20,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,25.219552278856927,72,282,0.72,0.705,36,524,560,0,True,24,-0.174150625,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.09,0.26,0.39,-1.0880366857757569,-0.1109137990163596,-1.1091379901635963,0.11186898576633049,0.22749884099056783,0.03,0.13,0.25,-1.0866018941246716,-0.11113436380340742,-1.1113436380340744,0.06591800484031571,0.178644899625667,0.15056266805469176,418703.2514664107
3124,ok,,41.47862045397051,cuda:3,1,42,8000,1.0,70% optimal-eps / 30% random,70_30,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,28.88430498186595,72,285,0.72,0.7125,56,535,591,0,True,24,-0.17634687500000001,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.09,0.26,0.38,-1.089070507224653,-0.10958444949362049,-1.0958444949362052,0.10712516515331981,0.1944377415573996,0.03,0.13,0.27,-1.067284553567573,-0.10996978171075915,-1.0996978171075917,0.060326884344814174,0.19380436593269493,0.14950102233741547,425185.1187799948
3085,ok,,40.17962105292827,cuda:4,1,42,12000,1.0,80% optimal-eps / 20% random,80_20,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,25.033024189850703,72,287,0.72,0.7175,52,784,836,0,True,24,-0.17300749999999998,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.09,0.25,0.39,-1.0924222340480525,-0.11091381032582226,-1.1091381032582228,0.11186911651569566,0.24288230685029985,0.03,0.14,0.26,-1.0801079571616656,-0.11039123995278112,-1.1039123995278115,0.06214159275208567,0.19531097863953717,0.15241523276285399,419740.81913150585
