alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,batch_size,feature_type,rbf_bins,rbf_centers,feature_dim,variance_scale,beta_reg,theta_mode,theta_optimizer,theta_start_mode,beta_update,policy_optimizer,policy_gradient,param_seed,seed,device,status,error,elapsed_seconds,greedy_mean_steps,greedy_success_rate,greedy_avg_env_return,solver_mean_steps,solver_success_rate,solver_avg_env_return,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0003,1e-08,0.1,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,755.2049380349927,160.58,0.94,-160.58,200.0,0.0,-200.0,-2.0457649475741326,-2.0457658727083783,2.1479302865329582e-07,-2.0457650381295216,191.05740740140675,3.47204954047637e-11,0.039720022941330646,0.019016982533921853,1021
0.0003,1e-08,0.005,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.2755191680044,160.58,0.94,-160.58,200.0,0.0,-200.0,-2.045764947572239,-2.0457658727134196,2.147947319472827e-07,-2.0457650381284265,191.0574073037564,3.472113066465498e-11,0.03972002243460622,0.019016982533959788,973
0.0003,1e-08,0.5,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,758.3779520650278,160.58,0.94,-160.58,200.0,0.0,-200.0,-2.045764947582105,-2.0457658726871486,2.1478585709938742e-07,-2.0457650381341312,191.05740781254715,3.4717848789436835e-11,0.03972002507445145,0.019016982533753887,1045
3e-05,1e-08,0.5,20000,0.001,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,749.4901701219787,160.66,0.96,-160.66,200.0,0.0,-200.0,-6.819303907615542,-6.8193115670733535,1.2724540016715885e-06,-6.819304043168767,685.6487732840098,2.9534602852722365e-10,0.10833895871895335,0.019017704298614862,92
3e-05,1e-07,0.02,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,751.3203867179982,160.66,1.0,-160.66,200.0,0.0,-200.0,-2.0457915488534817,-2.0458009366034156,2.0005515651395312e-06,-2.045792358852266,210.3309849405363,6.927502844802489e-09,0.03924039930456582,0.019018731940842325,228
3e-05,1e-07,0.5,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,751.4362900109845,160.66,1.0,-160.66,200.0,0.0,-200.0,-2.0457915495935453,-2.0458009338952388,1.9998153214762323e-06,-2.0457923592433187,210.3308093600231,6.922041876838024e-09,0.039240698415178625,0.01901873140842858,275
3e-05,1e-07,0.1,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,751.8775983629748,160.66,1.0,-160.66,200.0,0.0,-200.0,-2.045791548976856,-2.045800936151955,2.0004288314534303e-06,-2.0457923589174567,210.33095566547524,6.926592333891027e-09,0.039240449153599324,0.019018731852102993,250
3e-05,1e-07,0.005,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,753.2757361340045,160.66,1.0,-160.66,200.0,0.0,-200.0,-2.045791548830349,-2.045800936688071,2.000574578879442e-06,-2.045792358840043,210.3309904301265,6.927673546600531e-09,0.03924038995796576,0.019018731957434306,204
3e-05,1e-08,0.005,20000,0.001,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,757.1868180329911,160.66,0.96,-160.66,200.0,0.0,-200.0,-6.81930390757029,-6.819311567297016,1.272499099542894e-06,-6.81930404312912,685.6487733681325,2.9536627071776164e-10,0.10833895229662784,0.01901770429925384,20
3e-05,1e-08,0.02,20000,0.001,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,757.4624349339865,160.66,0.96,-160.66,200.0,0.0,-200.0,-6.819303907571662,-6.819311567290237,1.272497732905414e-06,-6.819304043130321,685.6487733655808,2.953656099146541e-10,0.10833895249124102,0.019017704299233447,44
3e-05,1e-08,0.1,20000,0.001,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,759.3283897090005,160.66,0.96,-160.66,200.0,0.0,-200.0,-6.819303907578976,-6.819311567254092,1.2724904442083751e-06,-6.81930404313673,685.6487733519864,2.95362607449153e-10,0.10833895352907676,0.019017704299129568,68
0.0001,1e-06,0.1,20000,0.0001,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,759.7479599439539,160.66,0.96,-160.66,200.0,0.0,-200.0,-0.6818777567959773,-0.6818975947492805,9.081167672218895e-06,-0.6818852624631913,50.496917748654724,1.879741209650065e-08,0.022652870254689556,0.019019908849226202,918
0.0001,1e-06,0.005,20000,0.0001,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,760.5226860870025,160.66,0.96,-160.66,200.0,0.0,-200.0,-0.6818777487538124,-0.681897603347255,9.089114341887947e-06,-0.6818852613411054,50.49694858809883,1.8828990287933405e-08,0.02265239347428067,0.019019917528142395,870
0.0001,1e-06,0.02,20000,0.0001,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,760.8669257379952,160.66,0.96,-160.66,200.0,0.0,-200.0,-0.6818777500242613,-0.6818976019890316,9.08785897782331e-06,-0.6818852615183357,50.496943713756295,1.8824000270922278e-08,0.02265246878292814,0.01901991615677074,894
0.0001,1e-08,0.02,20000,0.0003,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,753.8895388520032,160.68,0.96,-160.68,200.0,0.0,-200.0,-2.0457957814000016,-2.0457967459462534,2.128190840333587e-07,-2.0457958695094516,226.25470676621703,5.605472269697683e-10,0.040147111824289754,0.019018057780697598,514
0.0003,3e-08,0.5,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.2598687940044,160.68,0.98,-160.68,200.0,0.0,-200.0,-0.6819302197213616,-0.6819309222130225,2.9831698879029335e-07,-0.6819304515003344,68.5667908674837,2.0471681164771392e-10,0.024049042412312975,0.01901770230128592,1133
0.0003,3e-08,0.005,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.3987800669856,160.68,0.98,-160.68,200.0,0.0,-200.0,-0.6819302196799832,-0.6819309222645508,2.983583149944251e-07,-0.6819304514923394,68.56679143443569,2.0477545555615086e-10,0.02404901241472238,0.019017702302949455,1061
0.0003,3e-08,0.1,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.6773451990448,160.68,0.98,-160.68,200.0,0.0,-200.0,-0.681930219687925,-0.6819309222546605,2.983503830972197e-07,-0.6819304514938739,68.56679132561166,2.0476419914079002e-10,0.024049018172260822,0.019017702302630803,1109
0.0003,3e-08,0.02,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,757.7843528670492,160.68,0.98,-160.68,200.0,0.0,-200.0,-0.6819302196812371,-0.6819309222629891,2.9835706257025717e-07,-0.6819304514925817,68.56679141725249,2.0477367949748097e-10,0.024049013323812186,0.01901770230289997,1085
0.0001,1e-08,0.005,20000,0.0003,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,758.6893926660123,160.68,0.96,-160.68,200.0,0.0,-200.0,-2.0457957813997467,-2.0457967459471216,2.1281933831893988e-07,-2.0457958695093184,226.25470687097175,5.605486008833494e-10,0.040147111128681745,0.01901805778070406,491
0.0001,1e-06,0.5,20000,0.0001,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,759.3096274210257,160.68,0.96,-160.68,200.0,0.0,-200.0,-0.6818777905532473,-0.6818975586537839,9.047811192206025e-06,-0.6818852671778468,50.49678871286657,1.8665106929846994e-08,0.022654873214097527,0.01901987247335531,942
0.0001,1e-08,0.1,20000,0.0003,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,762.0794846889912,160.68,0.96,-160.68,200.0,0.0,-200.0,-2.0457957814013628,-2.0457967459416238,2.1281772784844202e-07,-2.0457958695101626,226.25470620750767,5.605399261527158e-10,0.04014711553374345,0.01901805778065733,540
0.0001,1e-08,0.5,20000,0.0003,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,770.0536788520112,160.68,0.96,-160.68,200.0,0.0,-200.0,-2.0457957814081693,-2.045796745918475,2.1281094711040223e-07,-2.045795869513718,226.25470341409326,5.605033954822928e-10,0.040147134081111105,0.019018057780453672,564
0.0001,3e-08,0.02,20000,0.001,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,750.8082350820187,160.7,0.96,-160.7,200.0,0.0,-200.0,-6.819313785520557,-6.8193369272274555,3.7902750094239042e-06,-6.819314152828479,734.7114142550066,3.1199603386011382e-09,0.1084322206031954,0.0190185694105044,618
0.0001,3e-08,0.005,20000,0.001,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,752.212653879018,160.7,0.96,-160.7,200.0,0.0,-200.0,-6.81931378550847,-6.819336927288927,3.7902870388997867e-06,-6.819314152817726,734.7114151780842,3.1199805733896187e-09,0.10843222038581911,0.019018569414138695,594
0.0001,3e-08,0.5,20000,0.001,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,753.4969273799798,160.7,0.96,-160.7,200.0,0.0,-200.0,-6.819313785907485,-6.819336925260584,3.789890097044245e-06,-6.8193141531727175,734.7113847238777,3.1193107093529674e-09,0.10843222758360536,0.01901856929294348,667
0.0001,3e-08,0.1,20000,0.001,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,754.2493390130112,160.7,0.96,-160.7,200.0,0.0,-200.0,-6.819313785585049,-6.8193369268996245,3.790210853276799e-06,-6.819314152885855,734.7114093325986,3.1198520792918903e-09,0.10843222176501445,0.019018569391147374,643
0.0001,3e-07,0.02,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,755.4811057189945,160.7,0.96,-160.7,200.0,0.0,-200.0,-2.045758315317594,-2.0457855472645545,6.087131129063439e-06,-2.045760896432707,190.71848123569487,2.015067847264101e-08,0.0387268659439143,0.019019032593595806,805
3e-05,3e-07,0.005,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,755.6954153109982,160.7,0.96,-160.7,200.0,0.0,-200.0,-0.6819278277649119,-0.6819344823554784,2.6861395653181823e-06,-0.6819300255085211,68.70682336774703,1.2630291847671573e-08,0.022761165712035618,0.01901812014364204,293
0.0001,3e-07,0.5,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.1837253859849,160.7,0.96,-160.7,200.0,0.0,-200.0,-2.04575832314625,-2.0457855247415457,6.080165614241872e-06,-2.0457609008769415,190.71878974017275,2.0105667920920857e-08,0.03872781140085287,0.019019028430952767,853
3e-05,3e-07,0.5,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.7269686860091,160.7,0.96,-160.7,200.0,0.0,-200.0,-0.6819278312098377,-0.6819344774174382,2.682700056903389e-06,-0.6819300258398889,68.70644762686925,1.2596966290986644e-08,0.0227627264971593,0.019018119332902775,365
0.0001,3e-07,0.1,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.8148942380212,160.7,0.96,-160.7,200.0,0.0,-200.0,-2.0457583166232554,-2.0457855435081953,6.085969423310085e-06,-2.045760897173868,190.71853267458576,2.0143168358996053e-08,0.03872702358156912,0.019019031899155533,829
0.0001,3e-07,0.005,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,757.064087154984,160.7,0.96,-160.7,200.0,0.0,-200.0,-2.045758315072745,-2.0457855479689875,6.08734898402141e-06,-2.0457608962937215,190.71847158994322,2.0152086969966358e-08,0.03872683638424302,0.01901903272385108,781
3e-05,3e-07,0.02,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,757.1697422290163,160.7,0.96,-160.7,200.0,0.0,-200.0,-0.6819278278693888,-0.681934482205713,2.6860352516650313e-06,-0.681930025518559,68.70681196440175,1.2629280424689083e-08,0.022761213034433216,0.01901812011902677,317
3e-05,3e-07,0.1,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,757.19420704199,160.7,0.96,-160.7,200.0,0.0,-200.0,-0.6819278284265146,-0.6819344814071051,2.6854790031629447e-06,-0.6819300255721037,68.70675116479349,1.2623887832160471e-08,0.022761465393293084,0.019018119987888528,341
3e-05,1e-08,0.1,20000,0.0003,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,753.7076325429953,160.72,0.98,-160.72,200.0,0.0,-200.0,-2.045795781418455,-2.04579674595221,2.1280025593954064e-07,-2.0457958695244027,226.25475374429047,5.731980403445905e-10,0.04014577923246762,0.01901805803086976,58
3e-05,1e-08,0.5,20000,0.0003,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,755.0796472710208,160.72,0.98,-160.72,200.0,0.0,-200.0,-2.0457957814252596,-2.045796745929061,2.1279347710908837e-07,-2.0457958695279563,226.25475094594503,5.731614681658142e-10,0.04014579785275714,0.019018058030716913,82
3e-05,1e-08,0.005,20000,0.0003,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,781.1958157010085,160.72,0.98,-160.72,200.0,0.0,-200.0,-2.0457957814168375,-2.0457967459577073,2.128018659569288e-07,-2.045795869523557,226.25475440892478,5.732067335759482e-10,0.0401457748100845,0.01901805803090526,13
3e-05,1e-08,0.02,20000,0.0003,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,785.8404293619969,160.72,0.98,-160.72,200.0,0.0,-200.0,-2.045795781417093,-2.0457967459568396,2.1280161174271297e-07,-2.045795869523691,226.25475430398288,5.732053641037525e-10,0.04014577550838825,0.019018058030900432,39
3e-05,1e-06,0.005,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,755.8260216829949,160.76,0.96,-160.76,200.0,0.0,-200.0,-0.6819226035532027,-0.6819432849470065,7.898555734134837e-06,-0.6819292766348136,69.32232494284112,5.802775825755379e-08,0.021526245978239066,0.019021874061375937,389
3e-05,1e-06,0.02,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,755.9754682019993,160.76,0.96,-160.76,200.0,0.0,-200.0,-0.6819226045183742,-0.6819432834051944,7.897592693065827e-06,-0.6819292766664087,69.32214351269243,5.801461235179924e-08,0.021526438117360946,0.0190218733394743,413
3e-05,3e-07,0.005,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.1714924160042,160.76,0.94,-160.76,200.0,0.0,-200.0,-2.045758335830813,-2.045785553649067,6.066682228876966e-06,-2.0457609130949135,190.72260180607526,2.149325682023398e-08,0.03865317547708341,0.019019344893662384,301
3e-05,3e-07,0.1,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.2228374209953,160.76,0.94,-160.76,200.0,0.0,-200.0,-2.0457583373660513,-2.0457855491829653,6.065317869533691e-06,-2.0457609139620603,190.72265967329452,2.1483255918307954e-08,0.03865339483275797,0.019019343849284248,349
3e-05,3e-07,0.02,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.5948994639912,160.76,0.94,-160.76,200.0,0.0,-200.0,-2.0457583360732503,-2.045785552943796,6.066466775025027e-06,-2.045760913231846,190.72261094364248,2.1491677356268388e-08,0.03865321011538437,0.019019344728722288,325
3e-05,1e-06,0.1,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.6364533920132,160.76,0.96,-160.76,200.0,0.0,-200.0,-0.6819226096633408,-0.6819432751864736,7.89245907858566e-06,-0.6819292768353703,69.32117679181486,5.7944564103326175e-08,0.021527462740644945,0.019021869492670148,437
3e-05,3e-07,0.5,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.6660380169924,160.76,0.94,-160.76,200.0,0.0,-200.0,-2.0457583438248363,-2.045785530393971,6.05957793125424e-06,-2.0457609176104787,190.72290322173936,2.1441209298434778e-08,0.038654317913815656,0.01901933945809825,373
3e-05,1e-06,0.5,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,757.4720847189892,160.76,0.96,-160.76,200.0,0.0,-200.0,-0.6819226353223126,-0.6819432342007644,7.866856692481766e-06,-0.6819292776916512,69.31636600742736,5.759591330243486e-08,0.021532582822160477,0.019021850317568315,461
0.0003,1e-07,0.1,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.5177964990144,160.78,0.96,-160.78,200.0,0.0,-200.0,-2.045762825458418,-2.0457720108871174,2.100573419134545e-06,-2.0457637150394534,190.94259946035882,2.801257916839996e-09,0.03930870194814734,0.019017237196571713,1213
0.0003,1e-07,0.02,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.904657772975,160.78,0.96,-160.78,200.0,0.0,-200.0,-2.045762825305055,-2.0457720113092708,2.1007107571858873e-06,-2.0457637149517147,190.9425923715669,2.801637750893539e-09,0.03930867243489672,0.019017237227872415,1189
0.0003,1e-07,0.005,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,757.0879194859881,160.78,0.96,-160.78,200.0,0.0,-200.0,-2.0457628252762983,-2.0457720113884275,2.100736509494821e-06,-2.0457637149352634,190.94259104233853,2.8017089170490286e-09,0.03930866690092182,0.019017237233644086,1165
0.0003,1e-07,0.5,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,757.2675942880451,160.78,0.96,-160.78,200.0,0.0,-200.0,-2.045762826225052,-2.04577200877696,2.0998869215872567e-06,-2.045763715478066,190.94263489633616,2.7993583375027022e-09,0.03930884949269987,0.019017237041020936,1237
3e-05,1e-08,0.5,20000,0.0003,10,1e-12,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,753.0575914559886,160.88,0.96,-160.88,200.0,0.0,-200.0,-2.0457957979954076,-2.045796762449572,2.1266084453573676e-07,-2.045795886059068,226.3988924022473,5.808390691535888e-10,0.04013813750300385,0.01901805894819468,81
3e-05,1e-08,0.1,20000,0.0003,10,1e-12,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,753.2120755170181,160.88,0.96,-160.88,200.0,0.0,-200.0,-2.04579579798861,-2.0457967624727242,2.1266761576190083e-07,-2.04579588605552,226.39889528143777,5.808761322803286e-10,0.04013811890224275,0.01901805894834679,57
3e-05,1e-08,0.02,20000,0.0003,10,1e-12,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,753.2608599789965,160.88,0.96,-160.88,200.0,0.0,-200.0,-2.0457957979872505,-2.045796762477354,2.1266897004413341e-07,-2.0457958860548104,226.3988958573002,5.808835593126738e-10,0.040138115182069674,0.01901805894837843,33
0.0001,1e-07,0.5,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.0496827409952,160.88,0.94,-160.88,200.0,0.0,-200.0,-2.0457628277329354,-2.0457720092653937,2.0983615186794967e-06,-2.0457637167428975,190.94293910380634,2.860530227590576e-09,0.03929177837339468,0.019017257257781455,757
0.0001,1e-07,0.1,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.3118626580108,160.88,0.94,-160.88,200.0,0.0,-200.0,-2.045762826968134,-2.045772011376251,2.0990461800267056e-06,-2.045763716305898,190.94290405581393,2.8625151254628616e-09,0.03929161656335973,0.019017257434530702,733
0.0001,1e-07,0.005,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.4941743939999,160.88,0.94,-160.88,200.0,0.0,-200.0,-2.04576282678644,-2.0457720118777187,2.09920883377659e-06,-2.0457637162020825,190.94289573006066,2.8629868210367644e-09,0.03929157812337555,0.01901725747653005,685
0.0001,1e-07,0.02,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.845259159978,160.88,0.94,-160.88,200.0,0.0,-200.0,-2.04576282681513,-2.0457720117985363,2.0991831504254e-06,-2.045763716218475,190.94289704469992,2.8629123213892937e-09,0.0392915841932545,0.019017257469899077,709
3e-05,1e-08,0.005,20000,0.0003,10,1e-12,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,797.5023396720062,160.88,0.96,-160.88,200.0,0.0,-200.0,-2.045795797986996,-2.0457967624782225,2.1266922397364785e-07,-2.045795886054678,226.3988959652781,5.808849524682846e-10,0.04013811448457454,0.019018058948384705,15
0.0001,1e-06,0.005,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,753.3534038729849,160.9,0.96,-160.9,200.0,0.0,-200.0,-2.0457754020952605,-2.045865300759247,1.8047707303949844e-05,-2.0457816715384394,212.55611940267974,3.24829029825823e-08,0.038013567122192934,0.01905569156826771,876
0.0001,1e-06,0.02,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,759.0119755129563,160.9,0.96,-160.9,200.0,0.0,-200.0,-2.045775404126497,-2.045865292784349,1.8045688731283177e-05,-2.045781672769263,212.55559499033328,3.2478868465426685e-08,0.038013653313000315,0.01905568065393417,900
0.0001,1e-06,0.5,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,759.595578446053,160.9,0.96,-160.9,200.0,0.0,-200.0,-2.045775468957427,-2.0458650382584174,1.798126251416674e-05,-2.045781712065918,212.53889180157938,3.2350298727713836e-08,0.03801641386707433,0.019055333138024398,948
0.0001,1e-06,0.1,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,759.9843937219703,160.9,0.96,-160.9,200.0,0.0,-200.0,-2.0457754149544893,-2.0458652502731525,1.8034928380928293e-05,-2.0457816793309114,212.552800651855,3.24573685054254e-08,0.03801411306097568,0.019055622486185343,924
3e-05,3e-08,0.02,20000,0.0003,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,751.3808335380163,160.92,0.96,-160.92,200.0,0.0,-200.0,-2.0457952123054346,-2.0457980587369193,6.057316131222105e-07,-2.045795461632237,224.97392270638414,2.751652400505534e-09,0.039555166026965745,0.01901808409060723,131
3e-05,3e-08,0.1,20000,0.0003,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,752.3573215329961,160.92,0.96,-160.92,200.0,0.0,-200.0,-2.0457952123166567,-2.0457980586957394,6.057204371996014e-07,-2.0457954616379737,224.97391445565546,2.751547435775786e-09,0.039555171709100084,0.019018084089530485,155
3e-05,3e-08,0.5,20000,0.0003,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,754.4022078230046,160.92,0.96,-160.92,200.0,0.0,-200.0,-2.0457952123727585,-2.0457980584898476,6.056645619241555e-07,-2.0457954616666534,224.97387320699195,2.7510225827037815e-09,0.039555200126461396,0.019018084084141906,179
3e-05,3e-08,0.005,20000,0.0003,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,755.2603311160055,160.92,0.96,-160.92,200.0,0.0,-200.0,-2.0457952123033314,-2.0457980587446425,6.05733708639291e-07,-2.0457954616311618,224.9739242534239,2.751672087454026e-09,0.039555164961554756,0.019018084090804074,107
0.0001,1e-08,0.5,20000,0.001,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,750.372221379017,160.96,0.96,-160.96,200.0,0.0,-200.0,-6.819303907611351,-6.8193115670762365,1.2724596425310406e-06,-6.819304043165416,685.6487709684711,2.142881292184533e-10,0.10833917888541231,0.01901770503097357,572
