problem,ablation,beta_update,T,alpha,eta,rho,theta_mode,theta_lambda,D_theta,theta_lr,theta_inner_steps,theta_optimizer,theta_start_mode,theta_include_beta_cov,policy_optimizer,policy_gradient,reinforce_samples,fisher_damping,cg_iters,cg_tol,state_weight_update,intended_prob,dataset_path,seed,checkpoint_idx,checkpoint_step,num_trajectories,max_steps,eval_seed,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,total_loss,policy_objective,beta_objective,q_objective,theta_norm,policy_grad_norm,beta_grad_norm,theta_grad_norm,status,error,run_idx
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,13,6500,100,50,10000,0.02,-1.4680915496583615,-1.478491814664833,1.7172467316724922,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.035502244620115316,-0.00986517633397033,0.04550224062792039,-0.012236512372050097,1.38322859517574,4.072890887408671e-06,0.025319037020398276,0.050470152130673566,ok,,776
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,14,7000,100,50,10000,0.02,-1.4710851321063094,-1.484422100353821,1.7362478068764264,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.03865059275163281,-0.009844784685394143,0.04865058876087865,-0.012391399415581553,1.3802855176268582,3.042029829281584e-06,0.025265443901209363,0.05051760642441949,ok,,776
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,15,7500,100,50,10000,0.02,-1.478708795630025,-1.489870361753102,1.7541420937217507,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.04175206433277486,-0.009833062885892058,0.05175206034343875,-0.012543984418706538,1.378379897760354,2.8480668753022596e-06,0.025262809841833742,0.05056610245600766,ok,,776
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,16,8000,100,50,10000,0.01,-1.4790089047764314,-1.494889591809453,1.770962182209422,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.044807359373127416,-0.00983083466163516,0.05480735538518705,-0.012694300894457748,1.376589115743349,4.279855950727105e-06,0.02530608767358745,0.05061556044045454,ok,,776
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,17,8500,100,50,10000,0.0,-1.5082003837593319,-1.499522009732281,1.786745912731543,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.047817162335809134,-0.009822804752301333,0.05781715834924261,-0.012842383981902466,1.377565673530396,6.096624638259103e-06,0.02530556898245977,0.05066590552759153,ok,,776
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,18,9000,100,50,10000,0.0,-1.509641880472447,-1.5038022605599677,1.8015255260612384,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.05078216352302971,-0.00980950177890975,0.06078215953781552,-0.012988257061725354,1.3756603838066692,5.0068759800674196e-06,0.025290379227805228,0.05071706756697661,ok,,776
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,19,9500,100,50,10000,0.0,-1.510782599700704,-1.5077604107333684,1.8153325960792805,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.05370302026838106,-0.0098024062268982,0.0637030162844981,-0.013131957644043764,1.3731401930596003,9.05925224093732e-06,0.025296632465118794,0.050768979841717236,ok,,776
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,20,10000,100,50,10000,0.0,-1.5151720636723838,-1.5114240538132693,1.8282409107899993,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.05658038999647779,-0.009789105348145075,0.06658038601390534,-0.013273523641736928,1.371571530095076,7.5335408884213405e-06,0.025308474016187337,0.050821579658078826,ok,,776
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,1,500,100,50,10000,0.0,-1.2091794741489268,-1.2422353294298767,1.228982193082127,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.016557922403551494,-0.020022088694750435,0.0034420695041486615,-0.020340192145402305,2.481846937067912,8.22234679771774e-07,0.02292567780543706,0.05001671333501467,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,2,1000,100,50,10000,0.01,-1.3482757274240549,-1.3241040233181034,1.41367488729716,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.013145192137433856,-0.020003914292502267,0.006854799773337973,-0.02067904548594263,2.6616051887730188,5.511615366892124e-07,0.023673601417974678,0.05003964744436388,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,3,1500,100,50,10000,0.0,-1.3441254030734116,-1.372721166409515,1.5214996432103942,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.009781657740257235,-0.0199861668591209,0.010218334173574118,-0.021013048160957705,2.704998292093925,1.1353087449328172e-06,0.02400561738903346,0.05006492287697883,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,4,2000,100,50,10000,0.01,-1.3934743229442341,-1.4042555504579184,1.5943587426873225,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.006467975432646296,-0.019966351209003152,0.013532016484207472,-0.021342113542362876,2.7256690325610085,9.059460185013745e-07,0.02377178433225377,0.0500922357829298,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,5,2500,100,50,10000,0.01,-1.4378669055999111,-1.4271690228363378,1.6483887345308095,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.0032035626268671694,-0.019947086076353787,0.016796429292966826,-0.021666327952893936,2.738054513355317,1.3710071292225425e-06,0.023870358095447165,0.05012141889686406,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,6,3000,100,50,10000,0.0,-1.4467122828049517,-1.4449753722464747,1.6917939033160765,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,1.2307706078143466e-05,-0.019926561170247374,0.020012299628848658,-0.021985726536933568,2.734109012099029,2.0460393120319067e-06,0.02372908289432948,0.05015233012076802,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,7,3500,100,50,10000,0.0,-1.4649203891825635,-1.4593693167738682,1.7284064754630157,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.003180309399548522,-0.01990437615896798,0.023180301325211504,-0.02230040456952861,2.730283565512109,3.211337451243609e-06,0.02337910825897089,0.050184840480061055,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,8,4000,100,50,10000,0.0,-1.4708439735893524,-1.471368137837786,1.7603108422359046,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.006301118035896256,-0.019899005696780513,0.02630110996440784,-0.02261045427600884,2.737000359125667,2.452704364440383e-06,0.023721672501272214,0.05021883064687982,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,9,4500,100,50,10000,0.0,-1.4723647928870383,-1.4816091472410324,1.788683374984006,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.009375501890437375,-0.01986836945072451,0.02937549382175412,-0.02291585974191406,2.728911149654137,4.227433587462463e-06,0.023649449258044776,0.05025419008096596,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,10,5000,100,50,10000,0.0,-1.4969435914669125,-1.490499067554842,1.814242887165677,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.01240408623565134,-0.019860765948139295,0.03240407816973034,-0.023216766990043138,2.7337334374818467,2.3734171392102755e-06,0.023691398083409157,0.05029081699587488,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,11,5500,100,50,10000,0.0,-1.5087660195329764,-1.4983116693710326,1.8374096009868957,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.015387604712662744,-0.01982979207514158,0.0353875966494617,-0.02351317154797215,2.727466967441325,6.1272556145820665e-06,0.02365591862757094,0.050328618277281675,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,12,6000,100,50,10000,0.0,-1.5164413022338237,-1.5052385291904056,1.8584905266446619,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.01832669067818015,-0.019829812992730147,0.03832668261765739,-0.02380519248918777,2.7271722792767905,3.7007851306610472e-06,0.023565783881717185,0.05036750916347234,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,13,6500,100,50,10000,0.0,-1.5202419271102483,-1.511413611974967,1.8776748706012978,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.021222018645731363,-0.019802562479055246,0.04122201058784587,-0.024092866348618503,2.7273167075415716,4.438380617228416e-06,0.023761495909629077,0.05040741238148206,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,14,7000,100,50,10000,0.0,-1.522051559462592,-1.516933370750061,1.8951033731209905,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.024074252659076548,-0.01978835474932419,0.04407424460378795,-0.024376253938439462,2.7167507156017563,5.770444711427921e-06,0.02357920006043326,0.05044825732072742,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,15,7500,100,50,10000,0.0,-1.5238794391262978,-1.5218727021482799,1.910885212200691,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.026883998791749814,-0.01977851477644392,0.046883990739018375,-0.02465544824592254,2.7228392752049673,3.251992864642902e-06,0.023693175393067565,0.050489978877191984,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,16,8000,100,50,10000,0.0,-1.5271060673692511,-1.5262950361732757,1.9251399455018399,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.029651920498253742,-0.019778478277566652,0.04965191244804037,-0.02493047812030343,2.7201992291108748,9.850349490110755e-06,0.024258495611882407,0.05053251653985069,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,17,8500,100,50,10000,0.0,-1.5258475136915775,-1.5302568699452235,1.937996420150054,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.032378640113821786,-0.01974747019986141,0.052378632066088004,-0.02520140912668211,2.719107982799762,5.672889547427276e-06,0.023976000338075138,0.05057581347756456,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,18,9000,100,50,10000,0.0,-1.5295092407268223,-1.5338093463346745,1.9495759765076417,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.0350647730506697,-0.01972310607054291,0.05506476500537765,-0.025468298441160782,2.716979646729534,6.150894141492915e-06,0.02377932761666556,0.05061981580267581,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,19,9500,100,50,10000,0.0,-1.528412990754189,-1.536998941005891,1.9600168001924654,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.03771092321517472,-0.01969023190297361,0.057710915172287144,-0.025731207825247127,2.7038366753034415,1.1286653469703777e-05,0.023540513285048026,0.05066447231051235,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,20,10000,100,50,10000,0.0,-1.528647854727497,-1.5398674344521541,1.969429172403569,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.040317638669994584,-0.019704966869753295,0.06031763062947484,-0.025990246843227524,2.7095379777003954,5.900208558309792e-06,0.023663764982081552,0.050709733552756195,ok,,777
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,1,500,100,50,10000,0.0,-1.1832035698458727,-1.2266363895649126,1.2076640036342312,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.03717861428020221,-0.040076564945005895,0.0028213690631074717,-0.04055968958890957,5.1126793093579685,6.489125374089423e-07,0.019565225770015487,0.050010243980461944,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,2,1000,100,50,10000,0.0,-1.3181853441938136,-1.3224954495986392,1.4644822336372876,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.03438576841084328,-0.04008579878859443,0.005614214936969716,-0.04111724196893903,5.374713500230449,4.280337990939585e-07,0.019825270940183746,0.05002677766771594,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,3,1500,100,50,10000,0.0,-1.3588979069556892,-1.3827458783284778,1.60468836517096,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.03163218038626905,-0.040084089681472805,0.008367802966136999,-0.041667862523473057,5.472264500277851,2.9119144731862707e-07,0.01987148522105018,0.05004539629078643,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,4,2000,100,50,10000,0.0,-1.3890229552010915,-1.4210337499341754,1.688978461471764,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.02891921676293968,-0.0400798378297845,0.01108076659404837,-0.042210569143265,5.516839575024008,4.427568307198474e-07,0.019881460214610767,0.05006568358611787,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,5,2500,100,50,10000,0.0,-1.4198335334098238,-1.4475922592921964,1.7480154398669048,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.026246551925979328,-0.04007808329694022,0.013753431435552394,-0.04274532767982918,5.528316418360497,1.2676736034473279e-06,0.0200894912255514,0.05008744927684093,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,6,3000,100,50,10000,0.0,-1.4376733384888296,-1.4674050567857846,1.7941383192129936,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.023613762546028764,-0.040104853630970244,0.016386220819997074,-0.0432723448051384,5.5582272443854555,2.379557393448772e-06,0.02384002071771406,0.050110556155688823,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,7,3500,100,50,10000,0.0,-1.4528677027812924,-1.482928252452313,1.8323692129679483,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.021019895759630158,-0.04006994735471871,0.01898008761083485,-0.04379123722086012,5.572651162618665,3.941195133293448e-07,0.01988705750208256,0.050134892038939644,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,8,4000,100,50,10000,0.0,-1.464429140773186,-1.4954945548335403,1.8649781416716,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.018464780404476,-0.040064655659509896,0.02153520297037042,-0.04430258684449159,5.568033115894814,1.5558146686758055e-06,0.019884661036160947,0.05016036151974693,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,9,4500,100,50,10000,0.0,-1.4923613104708184,-1.5059112760462776,1.8929475723891376,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.01594768755706197,-0.04006359610621494,0.024052295822106665,-0.044806342241880785,5.571374979786111,2.2434256309154967e-07,0.01988872652764074,0.05018688219319893,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,10,5000,100,50,10000,0.0,-1.5236693671731798,-1.514679672405078,1.9175079076021548,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.01346809197976295,-0.04005545871635848,0.026531891403668028,-0.04530259900696257,5.568255785686072,1.2735741327082836e-06,0.01988614165144321,0.050214382420133145,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,11,5500,100,50,10000,0.0,-1.5259326066017997,-1.5221150962146677,1.9385443757749816,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.011025402929124989,-0.04006700208425726,0.028974580458508252,-0.0457914980265256,5.567687825181464,9.719728951545442e-06,0.02124024807304726,0.05024279973257277,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,12,6000,100,50,10000,0.0,-1.5290050603337062,-1.5284464171238055,1.9568630373849165,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.008619077482534605,-0.04005489131406373,0.031380905909240905,-0.046273096336127056,5.562634079725823,3.736994986121104e-06,0.020094922576294187,0.050272077492002354,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,13,6500,100,50,10000,0.0,-1.5413190352602617,-1.5338511984936234,1.972644577570121,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.006248594968710212,-0.04006043023441298,0.033751388427147845,-0.04674755380559913,5.555214763356115,3.6712090543200697e-06,0.020322089142607393,0.05030216464635718,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,14,7000,100,50,10000,0.0,-1.5461350888774092,-1.5384776095880048,1.9862953495234033,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.0039134054531130835,-0.04004220066401216,0.03608657794676824,-0.04721492161703161,5.550152553869971,3.0694445008216904e-06,0.0198878533266697,0.05033301277285041,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,15,7500,100,50,10000,0.0,-1.5461350888774092,-1.5424503211808904,1.9979133534252176,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.0016130712790795101,-0.040099826283955954,0.03838691212476628,-0.04767546183737235,5.5730546319768255,2.041507080094367e-05,0.023266636168920853,0.05036457670982107,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,16,8000,100,50,10000,0.0,-1.5520038882830491,-1.5458752723014122,2.007982432194318,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.0006532004248538531,-0.04003763369050233,0.04065318383260592,-0.04812892728876482,5.547199513021566,4.5514965050934725e-06,0.019881460266562748,0.05039681206855825,ok,,778
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,40,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,46,17,8500,100,50,10000,0.0,-1.5568395367905492,-1.5488410554836491,2.0166371247367403,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.0028856401058200074,-0.04003407959752527,0.04288562351742076,-0.04857574946699941,5.553056012562278,7.532727881600749e-07,0.01988714555818969,0.050429675848135944,ok,,778
