alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,batch_size,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,beta_update,policy_optimizer,policy_gradient,nn_seed,seed,device,status,error,elapsed_seconds,greedy_mean_steps,greedy_success_rate,greedy_avg_env_return,solver_mean_steps,solver_success_rate,solver_avg_env_return,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
3e-05,1e-06,0.005,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,964.5786097000237,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.47759565506203927,-323.18759769652115,33.678663667861514,-1.4196424763433129,107.35162989645875,2.0759201064976933e-11,75.72986269074744,0.017136926487459497,387
0.0001,3e-08,0.02,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,964.6265385909937,200.0,0.0,-200.0,200.0,0.0,-200.0,-347.107253160232,-296.10365906224047,-6.952678885405607,-347.1042053277813,936.7938637760349,0.7502107130712488,118.6024473135093,0.4234603668681367,619
0.0001,1e-08,0.5,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,964.6928589360323,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04751948945234,-13.583899763501485,-2.891260488706546,-36.980580016244474,169.48471252507795,3.634045074471588e-07,38.97693795782591,0.4464070882681493,555
3e-05,3e-07,0.5,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,964.7126245449763,200.0,0.0,-200.0,200.0,0.0,-200.0,-223.49729084240082,-220.18174245802246,-8.55927260746745,-223.4929866835246,670.6774369179371,25.187816554440552,606.8321909137693,1.051240979774308,379
0.0001,1e-08,0.5,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,964.758183169004,200.0,0.0,-200.0,200.0,0.0,-200.0,-350.96614635590885,-248.59167049886338,-10.811054194782459,-350.9431323691095,904.85641974315,0.1071917548527043,232.15295179069355,0.42561129573898693,571
3e-05,3e-07,0.005,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,964.8071937370114,200.0,0.0,-200.0,200.0,0.0,-200.0,-342.47612329071063,-333.3794150435026,-2.3208629184115694,-342.4748313566867,934.8011825676383,1.0749114174942145,22.976937462344623,0.4284859667465203,307
3e-05,1e-07,0.005,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,964.8119942159974,200.0,0.0,-200.0,200.0,0.0,-200.0,-344.21149660237364,-334.61443040095446,-4.056796529456277,-344.21173801318685,954.9360507703115,0.15109104701443138,45.10327929128847,0.4238602378480016,214
3e-05,3e-08,0.02,20000,0.0001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,964.8262521770084,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.75804597901048,-16.03083055475845,-2.601783397241951,-36.69908008084286,101.6212557830828,2.705485451800976e-05,37.071216083739564,0.4430006593757933,126
3e-05,1e-06,0.5,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,964.855892246007,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.8436278478805,-337.30686811701855,-0.6896509411935254,-340.84419479894524,969.4660279734954,0.0016683188296310633,57.266693094652055,0.4141320995134565,475
3e-05,1e-07,0.5,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,964.8889974739868,200.0,0.0,-200.0,200.0,0.0,-200.0,-91.12388803940335,-197.56108964929933,11.03247616728809,-91.24553664112595,381.53611078971716,0.91383888098983,167.87060614178958,0.431029059725114,275
3e-05,3e-07,0.1,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,964.951469453983,200.0,0.0,-200.0,200.0,0.0,-200.0,-25.07764918480642,-777.7770054065444,77.07872502704322,-25.81714106283846,400.81271192732294,3.7322724433178887,209.90836656360662,0.12004695105901908,346
0.0001,1e-08,0.5,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,965.0733831360121,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87668246872884,-47.197934162172245,-7.720364277506252,-109.81690156419457,335.68340035008,6.572638701516542e-07,111.73402246817216,0.4432321152375432,563
0.0001,1e-08,0.1,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,965.1328615420498,200.0,0.0,-200.0,200.0,0.0,-200.0,-350.7941376287786,-250.1433023937359,-10.639048489939128,-350.7721411521996,869.0739340033996,0.1543298746393254,253.35917864440117,0.42518818583794626,548
3e-05,1e-06,0.5,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,965.2042883409886,200.0,0.0,-200.0,200.0,0.0,-200.0,-111.76605029068568,-91.24059335890405,-9.841636726834183,-111.9092338797901,369.91894180440147,14.62456749791557,188.82030277822088,10.610668684144471,467
0.0001,1e-08,0.005,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,965.311509576044,200.0,0.0,-200.0,200.0,0.0,-200.0,-350.972952028661,-248.49022492712217,-10.817860176342215,-350.9498830209842,905.5745632407805,0.09591111016851088,230.575554216001,0.42559047352382084,499
3e-05,1e-06,0.02,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,965.3198973879917,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.4986616551812162,-323.0066396213199,33.65759768527573,-1.44011873244375,107.35075342734478,2.064366801917838e-11,75.70838963457514,0.0173841015743827,411
3e-05,1e-08,0.1,20000,0.0003,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,965.3522797659971,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.86337471098993,-47.308099882087475,-7.7070505959323405,-109.80371394289887,252.75978929210618,0.000107722262045811,111.13712908511653,0.44293113168513243,63
0.0001,3e-08,0.02,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,965.373320802988,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.759210026864736,-16.03801539468938,-2.60295104436059,-36.70026753170684,175.8657486004156,3.239406996161069e-07,38.89443097142436,0.44302333902406954,603
3e-05,3e-07,0.02,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,965.3882975130109,200.0,0.0,-200.0,200.0,0.0,-200.0,-28.318725673927272,-83.98291225229019,5.837539212921112,-28.481219123701294,149.9212933243275,1.1835826584336001e-12,63.09865706849442,0.34380537479566076,314
3e-05,1e-07,0.5,20000,0.001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,965.3986269570305,200.0,0.0,-200.0,200.0,0.0,-200.0,-344.3669080886216,-334.2790561059026,-4.213008957355857,-344.3672634186151,985.0939150571213,0.21991296163054722,40.76437577246453,0.4322226552652704,282
3e-05,1e-06,0.1,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,965.4148845730233,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.6106117942691398,-322.04498119938677,33.54564763685629,-1.5489348182741196,107.54737052543378,2.0106561029284624e-11,75.59406035625184,0.01869765348947937,435
3e-05,3e-08,0.02,20000,0.001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,965.4247301100404,200.0,0.0,-200.0,200.0,0.0,-200.0,-348.5199681109571,-327.3152675541204,-8.370986964457726,-348.522127552068,927.7153706726036,1.137395291909699,179.83336908945813,0.47200399431936435,143
0.0001,1e-08,0.005,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,965.508189412998,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04811766682453,-13.581863158227975,-2.891858665895576,-36.98117157766371,169.51922954970956,3.6339974415470793e-07,38.981437255735635,0.4464142334212862,483
3e-05,3e-07,0.005,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,965.5271357700112,200.0,0.0,-200.0,200.0,0.0,-200.0,-327.2703445531802,-321.0656156204789,-4.641223363251042,-327.26700443650157,903.6580929327163,8.479990005227155,67.89871141763192,0.4244489099656712,308
0.0001,1e-08,0.5,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,965.6446361059789,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.0475173294998,-13.5839481597111,-2.891258328840962,-36.98057801401083,141.67253286601562,3.5985154401126313e-07,38.97717337625401,0.44640698958368474,556
3e-05,3e-07,0.1,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,965.7134161629947,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.780286162087464,-777.4794089237041,77.376077751813,-25.51958074004392,396.95757776253174,2.922098554296438,210.7010003400686,0.28633632548561555,347
3e-05,3e-07,0.02,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,965.7404094219673,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.44607965800796,-781.490390641419,77.71025304749017,-25.187239687690408,393.7880185375461,0.060714823724563285,211.1954317434156,0.24604612385505,323
0.0001,3e-08,0.02,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,965.7754809760372,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.76220942673559,-16.000274781143325,-2.605950444300319,-36.7031438814891,149.84613777868915,3.9814270859787955e-07,37.249831277533964,0.44305796910331974,604
3e-05,1e-06,0.005,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,965.9468256899854,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.92701702976916,-338.5482769298006,-0.7722069362277355,-340.9278700273534,985.7320609871125,0.029632849764319406,68.21774867759274,0.41468863165093905,403
0.0001,1e-08,0.005,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,965.9964258989785,200.0,0.0,-200.0,200.0,0.0,-200.0,-350.96648554566065,-249.50157967833422,-10.811397895590115,-350.94393493139916,869.7528971150541,0.1455237141351476,244.08102190028745,0.4304712159163928,500
0.0001,1e-08,0.1,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.053761793999,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04800286183667,-13.58225393030801,-2.891743860943652,-36.98105804210573,169.5630011131093,3.634028510349595e-07,38.9805766318581,0.44641286208583875,531
3e-05,1e-08,0.02,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,966.0653902060003,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04620331283196,-13.593810411362774,-2.8899408021503836,-36.97929617131383,90.8827716434311,2.9297228753619218e-05,38.986915778051,0.44630871083965123,30
3e-05,1e-08,0.1,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,966.0828937689948,200.0,0.0,-200.0,200.0,0.0,-200.0,-353.2225327425123,-291.81755945610183,-13.072189306956465,-353.2134907659346,972.3341614735457,1.1091832133555017,189.7350174097637,0.8660559299092975,70
0.0001,3e-08,0.1,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.0923167649889,200.0,0.0,-200.0,200.0,0.0,-200.0,-99.56931124624711,-75.40774452134235,2.587008241200007,-99.54833194192906,399.44722155129216,0.4583426941385665,760.2939898311984,1.0825779486957976,635
3e-05,3e-07,0.5,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.1349565890268,200.0,0.0,-200.0,200.0,0.0,-200.0,-28.40895434645117,-83.2109429631934,5.747310261675932,-28.568930891598924,113.04739738957709,2.0981254903830608e-11,62.9181293466098,0.3448640907694,364
3e-05,1e-07,0.02,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,966.1495074559934,200.0,0.0,-200.0,200.0,0.0,-200.0,-87.02812102877407,-233.3885585997308,15.12821590889746,-87.17205854226188,317.89161389556733,0.6919155149507168,184.05768069538593,0.3531786470193901,230
3e-05,3e-08,0.1,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,966.1591265359893,200.0,0.0,-200.0,200.0,0.0,-200.0,-350.65685366867217,-330.04396976115777,-10.513697651365487,-350.6628832980003,955.8930768851047,5.746875608156177,232.77107980207887,0.5461963487883693,166
3e-05,3e-07,0.1,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.201628262992,200.0,0.0,-200.0,200.0,0.0,-200.0,-28.327395601470393,-83.90875154751997,5.8288692728478955,-28.48964725427019,143.68657710202717,1.959547568348118e-12,63.070599453801236,0.3439071059690794,339
3e-05,1e-07,0.5,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.2097602480208,200.0,0.0,-200.0,200.0,0.0,-200.0,-344.096252468222,-331.00216358731046,-3.9422060404963073,-344.09586661114906,974.5677141943283,0.2161886396658124,32.229967548232416,0.4490290849338875,283
3e-05,3e-07,0.005,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,966.2289994760067,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.759722948032746,-778.3530431970191,77.39664015927855,-25.499925304149997,392.3698992323883,3.083102106523905,210.62226010793765,0.2046217607451209,298
3e-05,3e-07,0.005,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,966.2556318060379,200.0,0.0,-200.0,200.0,0.0,-200.0,-28.316528093314787,-84.00171228528727,5.839736799450842,-28.47908283874979,149.83768149239737,1.1823294353601948e-12,63.10410759795332,0.3437795869969278,290
0.0003,1e-08,0.1,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.3213001320255,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87657209398188,-47.215789231772675,-7.720310331277823,-109.81681069669702,317.7890239328303,3.834390075600899e-08,114.27197319935533,0.4432319993929068,1019
3e-05,1e-06,0.02,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.3411015410093,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.8549277892114,-338.0095890869638,-0.7000567340403812,-340.85515607937174,925.5414727069731,0.0036595352526626623,101.16115912547899,0.43758621842561685,427
0.0001,1e-08,0.02,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.3489195450093,200.0,0.0,-200.0,200.0,0.0,-200.0,-351.0816289832201,-247.4677256129945,-10.92654438981949,-351.05790156359615,873.796722997293,0.2064751779324821,362.88335121038017,0.4255376322017281,524
0.0001,3e-08,0.5,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.3801364129758,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.76066432764894,-16.00754827707762,-2.604405345741514,-36.701622425989285,150.03687729361923,3.9923658343382017e-07,37.23785077008687,0.4430395949270623,652
3e-05,3e-07,0.02,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.3866145979846,200.0,0.0,-200.0,200.0,0.0,-200.0,-28.31704767302317,-83.99727088819849,5.839217224811227,-28.47958793647932,143.4024390007488,1.9447711220553334e-12,63.099212185594176,0.34378567667705645,315
0.0001,1e-08,0.5,20000,0.0003,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.3909208549885,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87668302395596,-47.198104403097894,-7.7203648314173865,-109.81690230482799,289.29905909783275,6.713258918126503e-07,111.70566246832188,0.4432318941378105,564
0.0001,1e-08,0.5,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.3931936770095,200.0,0.0,-200.0,200.0,0.0,-200.0,-351.9682392644349,-252.2864168037348,-11.8131479431736,-351.9463073144914,866.5142314839907,0.2134587094091441,344.4033076374841,0.8361601080080269,572
0.0001,1e-08,0.1,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.4217192489887,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04800070632914,-13.582303512592944,-2.891741705522524,-36.98105604818234,141.78692131762384,3.599225702649614e-07,38.98077373732167,0.4464127635033665,532
3e-05,1e-08,0.005,20000,0.0003,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,966.4369256799982,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.86146114355562,-47.346452537417505,-7.705138899480204,-109.8018421697081,249.67815534744628,0.00012772876578741476,111.04439022354731,0.44069372417191033,16
3e-05,3e-07,0.5,20000,0.0003,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.4486039059702,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.985292256409124,-775.7663563619116,77.17104780727351,-25.720472693869397,402.6949789571148,0.21366174668281537,210.77670124204445,0.12166430995989898,372
3e-05,1e-07,0.5,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.4525613330188,200.0,0.0,-200.0,200.0,0.0,-200.0,-30.82142935345085,-32.08978517564479,3.3348353395162698,-30.829366919665762,199.05014970219352,0.2643192645153917,163.66724933350793,0.4541108784327391,268
0.0003,3e-07,0.005,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,966.4539271850372,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.32316906598716,-782.5876568501743,77.83310125190997,-25.064702553788834,306.5309404836179,5.451093761075288e-15,211.39486950148134,0.10116306444165114,1258
3e-05,1e-06,0.02,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.4893066869699,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.75405706479523,-337.8077146610833,-0.601196829601205,-340.7545402525013,925.9921886439779,0.007952535011068672,116.40046909111189,0.47594301780742637,428
3e-05,3e-07,0.1,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,966.4996173920226,200.0,0.0,-200.0,200.0,0.0,-200.0,-28.327396938604966,-83.90873987274229,5.828867935820713,-28.489648553420196,150.16185460159198,1.191019553775888e-12,63.070599499061835,0.3439071291061291,338
0.0001,1e-08,0.02,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.553473609034,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04809738120935,-13.5819749664007,-2.8918383803720706,-36.98115165577995,141.80248968738465,3.5993462907426497e-07,38.98149360587645,0.44641391829722277,508
3e-05,3e-07,0.02,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.6941456370405,200.0,0.0,-200.0,200.0,0.0,-200.0,-28.32161244783263,-83.9582066076156,5.834652422200324,-28.484025350613713,112.574048825934,1.8073028802423076e-11,63.097714300828336,0.3438391677626425,316
0.0003,1e-08,0.005,20000,0.001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,966.7010706019937,200.0,0.0,-200.0,200.0,0.0,-200.0,-345.4282439138751,-290.49149053446246,-5.273127818223705,-345.4121006439791,921.8551579520213,5.349190747031298e-06,600.0622325103378,0.41868279855983265,978
3e-05,3e-07,0.005,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.7790469580214,200.0,0.0,-200.0,200.0,0.0,-200.0,-28.316693729325763,-84.00029478377611,5.839571162384176,-28.47924385331177,143.39989255251731,1.9445870386014e-12,63.10405289162835,0.34378152320713445,291
0.0001,3e-08,0.005,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,966.7816544499947,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.762257695658114,-16.000045755414217,-2.6059987132068483,-36.70319140591662,149.84154375414263,3.9814818649274155e-07,37.249754067140124,0.4430585430432856,580
3e-05,3e-08,0.005,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,966.7888549540075,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.75774738918521,-16.034681386890263,-2.6014849013282957,-36.69879404065892,91.55152567520788,3.343842749680087e-05,36.990324911970674,0.4429226531156344,103
3e-05,3e-07,0.005,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.881224881974,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.878303517232098,-778.383404331636,77.27806235770194,-25.618431557501253,388.90186066316596,3.280667565771986,210.33654502772845,0.27159404907600937,299
3e-05,1e-06,0.1,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.8846917619812,200.0,0.0,-200.0,200.0,0.0,-200.0,-103.20718770938909,-90.21693119380362,-1.0503759546891496,-103.19279314328823,376.36304228881124,3.037244196458933,43.17215890415891,1.197564745491469,443
0.0001,1e-06,0.02,20000,0.0001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,966.8864978889469,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.4184996541363475,-323.69317872007275,33.737761549090436,-1.3621948144111116,110.37133694910449,8.641381245815083e-14,75.76066564225178,0.016443465638035275,889
0.0001,1e-08,0.005,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.8893525979947,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.8782600538998,-47.19204207876994,-7.721941862463814,-109.81847274987256,335.9131182487169,6.606589559008212e-07,111.72357896424315,0.44323845991140176,491
0.0001,3e-08,0.005,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.8944253390073,200.0,0.0,-200.0,200.0,0.0,-200.0,-99.6281991870109,-75.40932480000869,2.528120405537273,-99.60722549654245,398.66675114398305,0.4552228650783136,758.0902964280383,1.1481190531484329,587
0.0003,1e-08,0.02,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.9116405580426,200.0,0.0,-200.0,200.0,0.0,-200.0,-367.65357810404055,-278.6084092078683,-27.498420819054882,-367.63357880605145,890.32059698674,0.8888406171069417,2014.2633377949687,0.5250990500762932,1003
0.0001,3e-08,0.005,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,966.9586239999626,200.0,0.0,-200.0,200.0,0.0,-200.0,-330.6986370464877,-431.60750748561907,9.456657378004023,-330.72947732548107,926.7653882291147,0.7051231526849024,388.7022625802248,0.45408773795734153,595
